date,Australia,Belgium,Brazil,Canada,Czech Republic,Denmark,Estonia,Finland,France,Germany,Ireland,Italy,Japan,Luxembourg,Mexico,Netherlands,New Zealand,Norway,Philippines,Singapore,Slovakia,Spain,Sweden,Switzerland,Taiwan,United Kingdom,United States
2021/12/26,-10,8,36,-21,-78,-36,1,-16,29,-11,-45,-40,3,-76,25,-29,-2,-22,52,2,-78,50,-12,-1,3,-50,-10
2021/12/27,4,31,44,0,13,4,14,-2,30,4,-7,30,9,14,38,1,19,-6,57,15,19,21,3,10,-1,-17,-1
2021/12/28,10,29,48,7,10,4,14,1,30,10,4,31,17,15,38,12,18,-7,62,11,16,21,2,9,5,-9,1
2021/12/29,22,31,54,10,14,13,20,3,29,22,9,36,23,20,48,12,31,2,75,4,26,28,11,9,2,2,2
2021/12/30,24,62,79,21,34,41,33,13,52,41,8,54,31,41,65,28,39,21,97,11,43,43,28,33,6,8,11
2021/12/31,34,39,85,18,0,-26,19,4,39,-12,13,44,21,11,65,16,53,-19,89,19,-2,22,-19,20,22,9,11
2022/1/1,-30,-80,-46,-63,-83,-64,-42,-46,-81,-92,-49,-80,-34,-91,-15,-72,-19,-89,-15,13,-85,-75,-46,-81,4,-54,-33
2022/1/2,4,12,34,-22,3,-7,-1,-5,37,21,-5,7,-10,13,27,5,10,3,38,1,1,68,-9,14,6,-12,-12
2022/1/3,6,25,43,7,11,-3,5,3,30,15,5,28,0,13,42,7,26,1,41,18,14,24,1,12,4,-8,-1
2022/1/4,24,20,43,2,13,0,4,-2,27,9,12,30,10,11,42,8,23,-3,43,9,13,27,1,10,2,0,1
2022/1/5,15,12,43,1,13,-5,12,11,23,15,10,42,7,8,58,0,33,-2,41,2,43,45,5,7,4,-1,0
2022/1/6,15,20,47,-3,14,-3,8,-21,26,-16,4,-24,0,10,42,6,32,-2,40,7,-80,-61,-14,4,-5,-4,-2
2022/1/7,15,15,50,-8,13,-9,6,-5,16,10,2,25,0,4,32,0,27,-8,35,8,26,16,-12,4,3,-4,-12
2022/1/8,5,5,41,-3,7,-7,2,-11,8,2,4,6,4,7,31,-4,12,-6,32,19,4,0,-14,0,6,-9,-6
2022/1/9,0,9,35,-21,1,-11,3,-7,9,14,-3,-7,3,28,29,2,11,-15,27,13,6,26,-12,-13,7,-7,-11
2022/1/10,11,15,47,-3,13,-6,7,-2,20,12,9,19,7,3,34,2,25,-2,35,15,26,14,-2,7,7,-2,-4
2022/1/11,11,18,41,-8,17,-5,3,-4,20,12,10,20,0,6,29,8,23,-1,34,9,22,12,-3,8,2,-2,-4
2022/1/12,10,12,39,-2,15,-6,6,1,19,10,9,18,3,4,33,4,23,-2,29,3,21,11,-5,5,2,-1,-3
2022/1/13,9,15,42,1,15,-5,5,-3,19,12,9,18,2,6,32,3,24,0,29,7,21,10,-4,7,0,0,-1
2022/1/14,11,16,43,-4,17,-7,3,0,15,11,10,17,0,8,33,3,22,-3,30,10,24,7,-8,7,5,0,-4
2022/1/15,3,10,37,-4,12,-8,4,-2,8,5,12,9,6,12,33,3,16,-4,33,18,12,1,-6,3,7,-5,-6
2022/1/16,-1,3,36,-17,4,-11,-1,-5,13,13,1,-1,2,9,27,3,13,-12,28,12,9,14,-12,0,11,-6,-16
2022/1/17,6,15,40,-27,10,-8,-1,-2,18,8,10,17,1,5,35,0,20,-4,32,10,17,8,-6,6,-1,-1,-12
2022/1/18,6,16,39,-1,16,-6,3,1,17,11,8,17,2,6,30,6,23,-3,31,9,21,9,-3,7,4,-2,-5
2022/1/19,5,11,39,-3,16,-10,7,-1,14,9,10,17,3,3,33,3,20,0,30,1,23,10,-5,5,3,-1,-4
2022/1/20,6,14,44,2,13,-6,3,-7,16,8,10,15,5,3,31,4,23,1,32,4,17,8,-4,6,3,0,-7
2022/1/21,9,14,47,-5,13,-7,0,-2,13,10,10,15,1,8,25,5,24,-1,29,13,20,8,-6,6,-4,0,-11
2022/1/22,4,9,40,-1,8,-8,1,-4,7,4,8,9,5,9,27,7,19,-4,30,21,7,-1,-6,5,-6,-4,-10
2022/1/23,1,5,38,-8,5,-10,1,-1,11,22,0,-2,-2,11,24,5,21,-11,27,14,7,10,-10,-2,15,-7,-12
2022/1/24,9,16,39,-9,13,-10,2,-3,16,8,10,14,1,3,30,3,20,-3,30,14,22,8,-7,4,7,-2,-8
2022/1/25,18,15,40,-2,14,-6,3,-1,14,9,11,15,8,6,28,9,20,-1,33,14,18,9,1,8,15,-1,-6
2022/1/26,-9,11,37,-4,13,-9,4,-1,13,7,9,15,4,4,30,4,19,-1,29,7,19,10,-3,5,11,-1,-6
2022/1/27,8,13,41,1,10,-9,2,-2,15,8,10,16,4,4,29,0,21,0,32,13,18,10,-3,7,12,1,-4
2022/1/28,9,17,43,-2,10,-7,2,0,13,13,10,16,3,8,29,3,21,-3,32,21,16,9,-5,8,17,1,-5
2022/1/29,6,10,38,-3,5,-11,0,-6,8,5,9,10,5,13,33,1,17,-5,36,30,6,2,-8,5,19,-4,-15
2022/1/30,4,9,35,-7,-2,-12,-6,-16,14,28,0,0,3,18,31,6,9,-8,32,24,-3,14,-14,2,29,-5,-11
2022/1/31,9,11,43,-3,12,-2,2,-1,15,9,11,15,3,4,39,-9,17,-2,43,26,21,9,-5,1,24,0,-4
2022/2/1,7,18,48,2,12,-4,2,2,16,10,13,18,5,7,38,5,20,-4,40,-25,19,12,-6,4,0,1,4
2022/2/2,6,14,44,-3,12,-3,6,1,17,12,12,19,4,7,38,7,19,-1,37,-6,18,12,-4,3,10,1,-4
2022/2/3,7,15,49,-7,14,-6,3,0,15,11,11,18,12,4,33,1,19,0,35,7,21,13,-3,7,-2,2,-12
2022/2/4,11,15,54,-10,11,-7,7,0,13,11,11,17,0,7,30,-1,22,-2,34,9,19,11,-8,7,4,1,-15
2022/2/5,7,11,53,-2,9,-6,2,-11,10,7,3,9,3,12,32,3,17,-5,39,5,9,3,-2,5,-1,-5,-6
2022/2/6,7,-4,48,-4,3,-11,2,-6,14,7,0,0,-1,4,28,-7,5,-8,38,-7,7,17,-9,-4,3,-7,-7
2022/2/7,7,17,50,-3,11,-7,3,1,16,9,12,13,1,5,31,2,15,-1,36,6,19,11,-5,4,3,1,-5
2022/2/8,7,15,50,-3,14,-4,5,-2,15,10,10,17,4,6,30,6,17,-2,36,5,20,12,-5,7,10,1,-3
2022/2/9,5,14,46,-1,13,-7,8,0,12,10,11,16,8,5,34,3,16,-2,36,-5,22,13,-3,3,1,1,-2
2022/2/10,6,12,51,2,15,-5,6,0,14,11,11,17,-2,7,34,2,18,3,40,-2,22,13,-1,7,3,3,-1
2022/2/11,9,17,49,-2,15,-6,7,-1,12,12,12,17,2,10,34,3,18,-1,38,6,23,12,-5,6,6,4,-3
2022/2/12,6,11,45,3,15,-7,6,-3,6,7,8,9,7,10,36,3,15,-1,42,8,15,2,-2,4,4,-2,2
2022/2/13,6,12,44,3,16,-10,7,-7,21,47,7,3,-4,17,38,5,7,-4,46,3,18,15,-6,9,4,-4,4
2022/2/14,11,21,43,5,27,-3,15,3,22,15,22,19,1,11,47,6,21,-2,61,11,38,13,7,7,7,9,6
2022/2/15,6,13,45,-5,18,-5,1,-1,12,11,8,10,8,2,38,3,17,-3,47,2,22,10,-5,2,7,-2,-5
2022/2/16,6,12,43,-3,17,-10,5,-3,8,8,8,16,4,-2,41,2,16,-2,47,-8,24,12,-7,-2,0,-1,-4
2022/2/17,7,16,45,-6,12,-6,2,-4,13,1,14,16,2,-2,38,3,17,3,42,-2,17,12,-2,3,-5,5,-7
2022/2/18,10,4,48,-11,17,-12,5,-2,7,9,0,15,3,-5,35,-9,18,0,41,1,25,10,-2,3,-2,-15,-9
2022/2/19,6,10,45,-7,15,-10,2,-4,4,4,7,8,0,7,36,1,14,-4,43,6,12,1,-2,2,-6,-4,-6
2022/2/20,5,2,44,-1,12,-13,4,-3,16,19,-10,0,0,10,35,-10,12,-6,43,-3,14,16,-3,2,-10,-10,-6
2022/2/21,5,12,42,-20,15,-8,2,-3,10,6,11,11,-2,1,37,-2,12,-2,40,3,22,10,-11,-2,-5,1,-4
2022/2/22,4,17,43,0,18,-6,5,-4,11,11,10,14,5,7,32,6,15,-2,32,1,22,11,0,3,-1,2,-7
2022/2/23,3,15,41,-5,17,-6,24,0,9,12,8,16,4,6,34,10,15,-2,39,-8,21,12,-2,1,-13,1,-6
2022/2/24,6,15,47,1,15,-6,-6,-3,12,10,7,16,3,6,34,0,17,-2,46,-7,21,12,-1,3,2,0,-7
2022/2/25,5,19,56,-12,15,-7,-4,-3,11,11,8,16,4,12,34,4,19,-5,42,-1,22,11,1,7,6,4,-12
2022/2/26,3,9,51,1,14,-3,2,-2,5,7,7,7,6,16,37,2,13,-7,41,8,14,3,3,4,8,-2,-6
2022/2/27,3,14,48,-6,14,-6,4,-2,25,50,0,1,4,28,37,6,10,2,42,0,18,28,1,13,10,-2,-6
2022/2/28,4,18,37,-3,15,-1,7,3,15,14,15,14,4,14,44,4,12,-1,49,6,24,-1,0,5,16,3,-4
2022/3/1,4,20,15,0,18,-1,7,4,16,14,17,15,1,14,41,6,16,0,51,2,21,8,5,5,4,5,-1
2022/3/2,2,13,37,-2,17,-3,8,2,13,13,10,15,3,9,42,5,14,0,48,-7,20,14,1,4,0,0,-3
2022/3/3,4,17,48,-3,16,-2,8,1,15,13,12,17,5,10,38,4,15,0,44,-5,19,11,3,6,-2,3,-2
2022/3/4,7,17,50,-6,16,-5,8,-1,13,13,11,15,0,14,34,-1,14,-2,43,2,20,11,-2,7,1,2,-7
2022/3/5,5,9,51,0,15,-4,8,-3,9,6,10,8,4,15,36,-2,10,-5,47,6,11,3,1,5,2,-2,-4
2022/3/6,3,20,47,-6,12,-6,9,-1,28,39,6,2,1,27,36,3,7,1,44,3,17,10,-3,8,2,-3,-5
2022/3/7,2,20,47,-8,15,-5,12,1,13,12,12,14,0,7,37,-2,7,-1,40,-4,25,8,-2,5,-11,1,-6
2022/3/8,2,21,50,-3,28,-2,18,1,14,11,11,16,1,12,33,4,9,0,40,-1,39,10,0,8,2,2,-5
2022/3/9,3,16,44,-4,18,-6,7,-1,13,11,5,14,1,9,34,1,9,-3,38,-10,21,11,-2,2,-3,0,-7
2022/3/10,3,18,47,-1,17,-4,6,-2,12,12,11,16,3,9,34,-1,9,2,42,-7,22,11,-1,5,-4,2,-5
2022/3/11,7,17,44,-6,18,-5,6,-3,9,12,8,19,-1,10,32,-1,12,-2,38,-4,23,10,-4,5,-1,-1,-8
2022/3/12,4,10,44,-7,17,-5,9,-4,4,6,5,12,4,14,33,-2,8,-5,42,5,16,0,0,3,1,-3,-13
2022/3/13,2,17,41,-10,19,-4,10,0,11,51,4,3,3,27,35,4,4,4,44,1,23,8,-3,4,3,-5,-8
2022/3/14,1,18,35,-5,17,-5,6,0,12,14,12,13,-1,8,37,-2,4,0,37,-1,30,1,-3,3,-2,1,-5
2022/3/15,5,18,39,-3,20,-3,6,2,11,13,16,15,4,8,37,4,10,0,47,-4,28,2,-2,4,-2,0,-4
2022/3/16,2,13,37,-2,21,-5,9,1,10,12,31,14,2,7,40,4,10,-1,46,-6,26,4,-3,2,-2,-3,-4
2022/3/17,2,16,42,0,18,-5,9,0,12,12,0,14,3,8,38,-1,9,2,45,-7,26,9,-2,6,-9,2,-5
2022/3/18,6,19,44,-2,20,-4,7,-1,12,12,-6,15,-9,11,35,2,10,1,42,-1,28,11,0,6,-3,1,-9
2022/3/19,4,13,43,-3,19,-4,8,-2,6,4,7,6,3,13,35,1,9,-3,48,5,18,-9,1,0,-1,-3,-6
2022/3/20,3,16,42,-3,22,-5,13,3,23,49,4,0,7,25,32,3,5,13,49,1,25,4,0,10,2,-3,-5
2022/3/21,3,21,38,-3,19,-5,6,-1,14,11,18,12,6,8,34,4,0,0,43,-3,28,3,-1,5,-4,2,-6
2022/3/22,2,21,39,0,22,-3,6,0,15,11,15,14,-5,10,33,7,7,0,44,-6,27,6,-1,6,-7,2,-6
2022/3/23,1,18,36,-5,21,-4,9,0,13,10,15,15,0,7,34,7,7,0,42,-10,28,6,-2,5,-20,2,-7
2022/3/24,1,21,40,0,21,-3,8,-1,16,12,13,15,2,9,32,5,7,1,41,-9,27,5,1,8,-8,5,-6
2022/3/25,5,21,43,-4,21,-4,8,-2,13,12,14,15,3,13,31,6,9,-2,44,-4,28,4,2,11,-1,7,-8
2022/3/26,3,13,42,-1,20,-4,4,-7,8,5,21,8,-4,13,33,3,8,-2,51,5,18,-6,3,7,-5,9,-6
2022/3/27,3,15,41,-5,21,-6,9,-4,22,61,12,1,5,39,33,9,4,0,50,0,28,3,-1,12,-6,0,-6
2022/3/28,1,19,34,-7,19,-6,4,-5,14,11,16,14,1,8,34,4,1,-3,41,-5,30,3,-3,6,-17,2,-8
2022/3/29,1,22,37,2,22,-4,4,-2,16,13,14,16,2,15,31,9,6,-2,40,-6,27,4,-1,9,1,1,-6
2022/3/30,0,21,38,-2,20,-7,7,-3,14,13,12,11,4,10,37,7,6,0,45,-9,27,4,-1,5,-3,0,-7
2022/3/31,1,23,47,3,19,7,8,0,15,15,13,13,2,12,42,-1,6,3,51,-3,22,7,2,7,-3,2,-6
