date,Australia,Belgium,Brazil,Canada,Czech Republic,Denmark,Estonia,Finland,France,Germany,Ireland,Italy,Japan,Luxembourg,Mexico,Netherlands,New Zealand,Norway,Philippines,Singapore,Slovakia,Spain,Sweden,Switzerland,Taiwan,United Kingdom,United States
2020/3/12,101.22,91.05,105.24,83.35,76,48.7,84.68,76.09,92.11,91.75,79.53,13.06,110.47,75.85,96.81,77.33,101.76,56.74,47.18,68.33,57.49,68.61,76.67,73.36,75.81,86.55,79.08
2020/3/13,88.82,71.94,99.22,76.4,55.28,45.07,74.33,73.06,85.57,82.21,81.62,11.93,108.61,71.1,105.55,69.44,95.62,44.42,50.51,79.59,36.65,47.29,74.84,63.2,94.7,88.77,76.78
2020/3/14,70.96,52.67,75.46,63.75,36.99,39.65,56.95,66.01,74.08,77.72,65.19,10.96,113.41,57.03,87.97,61.84,81.77,39.74,37.9,68.72,32.65,25.78,71.74,56.69,96.71,88.31,64.59
2020/3/15,76.49,46.28,54.78,51.19,30.44,33.91,41.08,58.61,42.55,63.99,53.11,11.13,110.5,47.92,60.9,43.19,80.55,32.91,33.11,67.93,35.26,16.11,68.12,47.61,74.6,67.17,49.93
2020/3/16,70.68,44.63,71.52,50,20.11,32.69,39.19,59.47,32.84,57.93,39.8,10.88,112.5,41.96,61.03,32.44,75.95,30.71,28.6,65.47,30.98,12.85,61.39,41.84,66.51,61.47,50.79
2020/3/17,65.78,37.76,57.15,40.26,17.32,28.17,38.22,47.36,16.57,50.68,32.98,10.76,115.65,28.39,68.63,27.85,71.63,31.19,29.01,66.84,34.33,10.69,56.91,33.84,64.4,49.57,43.58
2020/3/18,62.19,27.77,45.94,35.59,15.85,25.76,34.77,44.37,13.58,46.15,27.02,10.22,118.04,20.29,58.78,24.39,67.02,29.63,25.55,65.88,30.14,10.04,55.25,32.12,59.86,43.41,39.63
2020/3/19,61.79,23,36.65,31.53,17.13,29.16,38.59,45.37,12.71,39.17,25.61,10.35,127.64,20.37,54.03,22.51,61.22,28.04,23.08,65.29,36.93,9.26,55.6,29.17,62.26,41.52,36.76
2020/3/20,57.33,21.03,29.95,30.3,16.06,27.97,39.14,43.31,12.29,33.88,24.64,10.17,131.95,18.56,49.89,22.32,56.01,30.97,19.98,68.99,34.05,9.06,56.92,26.17,84.3,37.97,35.8
2020/3/21,43.75,21.05,19.51,26.48,14.69,27.14,34.22,37.65,10.75,29.1,20.7,9.51,123.18,14.28,40.13,21.25,44.51,30.54,22.88,57.98,29.86,7.76,59.23,22.24,78.51,30.08,29.31
2020/3/22,40.71,21.57,17.04,22.26,15.1,27.42,34.82,41.99,10.31,30.14,22.78,9.23,116.13,13.31,31.55,18.55,40.1,32.88,20.46,51.17,28.84,8.05,55.55,22.54,63.32,28.1,24.84
2020/3/23,33.94,22.47,20.74,23.58,15.86,26.07,37.4,38.71,12.06,31.37,20.5,9.7,116.35,16.42,35.65,19.1,29.96,31.74,19.72,51.62,28.56,8.69,53.38,24.29,57.97,27.42,28.17
2020/3/24,30.31,22.29,18.78,21.68,17.38,26.51,37.17,39.38,12.06,31,19.33,9.29,118.84,13.65,34.12,19.48,21.63,30.74,18.16,50.2,25.12,8.69,53.34,24.12,58.1,19.49,27.91
2020/3/25,26.9,21.31,19.11,20.81,17.9,26.33,37.03,35.61,11.75,31.36,19.08,9.31,117.95,15.96,32.68,20.08,12.49,30.96,19.47,48.44,32.37,8.23,53.46,24.08,58.05,17.87,26.94
2020/3/26,26.44,21.7,20.33,19.64,16.83,27.01,32.75,36.88,11.58,31.4,17.03,8.86,109.55,12.81,31.48,20.37,12.09,31.17,20.59,48.45,34.33,8.29,53.25,23.91,60.13,16.97,27.09
2020/3/27,23.77,22.19,21.26,20.16,17.97,27.21,27.32,34.97,11.23,31.8,18.47,8.43,102.47,15.29,31.83,20.62,11.37,32.13,18.67,49.52,36.28,8.01,54.25,24.44,70.19,16.56,28.07
2020/3/28,19.57,21.64,18.17,18.09,17.74,28.69,30.27,35.76,11.07,31.88,12.48,8.59,91.71,16.8,29.4,19.38,10.56,31.12,17.92,41.9,35.35,7.16,55.07,25.05,68.55,15.38,23.83
2020/3/29,23.53,18.76,16.61,17.25,16.13,27.39,26.49,38.39,10.66,29.48,11.21,9.18,99.29,13.99,25.33,17.62,12,31.04,19.15,43.9,35.53,7.79,57.56,22.39,59.83,15.34,22.39
2020/3/30,22.58,21.45,22.27,19.58,18.04,27.76,26.77,38.45,11.96,32.39,12.6,9.5,95.23,16.55,28.12,20.2,12.31,33.88,19.7,43.79,32.93,8.15,53.14,23.59,55.2,16.85,26.51
2020/3/31,21.67,21.28,22.91,20.05,17.23,29.02,27.64,38.27,12.04,35.14,12.17,9.76,93.59,16.3,28.1,20.92,11.39,34.08,18.54,45.57,32.09,8.36,53.02,26.86,58.1,16.4,25.47
2020/4/1,21.05,20.24,23.23,19.54,18.65,28.55,30.04,36.03,11.92,33.52,11.84,9.22,92.36,14.95,27.32,20.01,12.55,33.88,17.49,44.39,33.77,7.89,54.34,26.63,68.93,16,25.24
2020/4/2,21.25,19.84,21.81,18.77,19.31,29.55,30.22,36.93,11.87,33.82,11.59,9.61,91.56,14.7,25.55,20.18,10.43,31.43,19.49,42.86,34.33,8.17,51.15,26.33,66.68,15.91,24.67
2020/4/3,18.75,21.43,21.89,18.88,17.43,28.34,29.76,36.16,11.56,32.02,11.95,8.57,91.22,12.31,25.87,20.15,10.93,31.38,18.69,42.04,32.84,7.33,51.85,27.05,59.67,15.53,25.04
2020/4/4,16.62,23.19,19.08,17.33,17.76,31.71,30.73,34.47,10.7,33.02,9.58,8.58,81.07,16.34,24.4,19.57,10.21,32.64,17.47,38.73,35.07,7.04,53.24,25.8,58.4,14.41,22.42
2020/4/5,21.76,25.02,17.13,16.32,22.11,33.54,29.71,36.11,11.25,39.16,10.95,9.25,82.91,13.36,22.13,21.01,11.89,32.94,22.3,39.92,46.14,7.58,55.66,27.86,56.26,14.81,20.92
2020/4/6,21.2,23.97,24.12,18.84,21.14,34.78,35.74,39.23,12.6,40.67,11.95,9.68,78.3,16.63,24.66,22.29,11.11,36.26,20.16,31.11,39.07,8.47,59.93,27.57,52.82,15.8,24.71
2020/4/7,20.73,25.85,23.47,17.9,23.39,35.29,32.38,36.31,12.49,40.58,11.61,11.43,73.88,17.14,24.84,22.87,11.71,35.07,34.53,20.82,40.19,8.72,60.7,28.91,53.1,15.57,24.65
2020/4/8,21.28,26.39,23.39,18.1,24.89,35.24,35.46,38.51,12.2,39.96,11.78,10.18,70.69,19.49,24.9,22.99,11.08,36.43,20.13,18.3,33.4,8.75,58.55,30.46,52.5,15.59,24.51
2020/4/9,16.63,26.7,23.16,17.74,27.48,33.76,34.91,35.48,12.1,38.54,11.92,10.3,68.03,21.08,22.66,23.53,10.36,35.65,20.95,15.71,45.12,8.11,59.83,28.46,51.98,15.45,23.69
2020/4/10,16.78,26.55,18.19,16.45,26.01,34.54,39.74,37.96,12.25,40.24,11.61,10.05,69.34,20.12,21.23,23.4,12.11,36.35,20.99,15.42,36.74,7.61,55.36,29.91,65.84,14.92,24.31
2020/4/11,13.94,27.17,19.19,16.78,26.47,32.59,31.88,34.02,11.43,36.2,10.26,9.27,56.65,20.24,21.08,21.61,10.43,31.09,20.35,14.46,38.6,7.73,48.85,29.12,55.66,14.17,22.65
2020/4/12,16.51,26.24,15.71,14.93,25.43,34.4,26.36,32.26,10.56,37.88,8.65,8.71,57.7,16.34,22.5,19.9,11.15,37.23,21.7,15.79,42.14,8.25,53.02,28.31,48.48,13.5,19.06
2020/4/13,21.67,23.95,24.36,18.09,21.2,35.26,35.05,41.28,12.25,38.77,10.7,10.25,61.63,14.57,26.55,22.26,9.79,41.67,22.47,13.99,36.84,9.76,58.53,31.32,46.82,15.29,23.67
2020/4/14,21.58,26.06,23.03,18.73,24.47,34.36,31.65,39.78,13.68,41.62,11.88,11.23,64.82,18.4,25.44,23.22,10.74,41.23,21.04,14.16,38.79,9.41,60.46,32.24,50.3,16.35,24.44
2020/4/15,21.98,27.54,23.5,18.73,27.28,37.09,29.02,39.22,13.56,43.22,11.44,11.32,63.57,20.83,25,24.5,9.94,45.35,19.47,12.77,48.47,9.57,60.02,34.04,50.39,16.64,24.23
2020/4/16,21.84,26.97,23.4,18.31,28.19,37.28,30.45,36.5,13.78,44.83,12.04,11.2,60.27,19.07,24.36,24.49,10.75,41.48,20.52,13.18,45.58,9.44,58.48,33.46,56.58,16.26,24.06
2020/4/17,20.13,26.15,22.2,18.64,27.52,40.06,32.75,40.39,13.92,43.47,12.05,11.22,53.55,18.73,24.24,23.6,11.24,43.72,20.09,13.93,48.56,9.32,59.88,35.43,73.77,15.65,24.89
2020/4/18,17.64,22.72,19.51,18.19,27.4,38.39,33.21,37.89,12.55,42.91,11.04,10.6,58.82,17.18,22.67,21.68,11.89,42.25,19.96,12.37,48.09,8.3,62,33.75,66.03,14.82,22.89
2020/4/19,21.93,26.48,17,16.95,26.27,42.4,33.99,42.44,12.96,46.65,11.84,11.38,55.07,17.05,21.71,23.8,10.74,46.41,18.69,13.76,43.91,9,63.09,35.2,52.53,15.7,22.11
2020/4/20,22.41,26.57,22.93,20.48,30.12,41.87,43.51,46.86,14.91,47.02,14.25,12.05,58.05,18.52,24.57,25.58,12.75,47.91,18.65,12.99,43.35,10.26,61.4,34.66,47.52,17.27,26.13
2020/4/21,22.71,26.91,19.84,18.99,28.87,43.19,47.15,49.01,15.76,44.89,13.04,11.96,57.19,20.62,24.48,24.69,12.26,50.36,19.49,12.61,47.16,9.54,61.01,34.56,46.98,17.05,25.1
2020/4/22,22.49,27.99,25.37,19.29,29.66,42.56,45.26,44.39,15.49,46.87,13.32,12.25,55.69,19.28,23.46,26.53,11.98,51.16,20.48,12.12,43.16,10.26,62.24,37.65,48.34,17.04,25.09
2020/4/23,23.78,27.93,24.45,19.49,30.75,45.63,40.8,47.3,15.34,47.32,11.76,11.41,56.41,17.47,23.74,27.01,14.28,49.83,18.56,12.17,49.49,10.37,61.12,36.13,48.84,16.97,25.08
2020/4/24,20.96,26.32,24.37,20.44,30.75,44.02,41.49,41.18,14.68,44.47,12.16,11.36,59.08,21.25,22.97,25.83,12.89,47.37,18.61,12.57,45.67,10.1,60.62,36.07,64.15,16.63,25.99
2020/4/25,19.06,28.81,21.21,19.56,27.4,43.87,37.99,41.4,13.58,44.16,11.35,10.93,54.49,23.27,21.8,23.55,14.51,43.94,17.92,11.74,46.79,9.84,65.35,34.43,58.8,16.37,24.85
2020/4/26,22.74,29.93,18.21,18.08,32.68,45.5,40.29,47.09,14.11,49.81,11.03,13.16,55.12,21.38,21.89,25.04,14.3,48.34,19.66,12.39,54.6,11.18,63.54,37.92,50.85,16.96,22.47
2020/4/27,23.8,28.2,25.24,21.78,36.04,42.76,41.31,45.52,16.11,48.72,13.01,13.35,55.81,22.43,24.9,25.21,22.45,47.27,19.4,13.22,50.79,11.52,62.87,40.88,50.26,17.53,26.64
2020/4/28,23.76,25.95,25.3,21.66,34.44,43.49,37.12,48,18.43,46.4,13.37,12.98,56.2,22.13,24.65,25.1,22.34,48.01,19.49,13.11,52.28,11.89,60.98,38.42,51.77,16.65,27.32
